datetime,000001.xshe,000002.xshe,000009.xshe,000024.xshe,000027.xshe,000039.xshe,000046.xshe,000060.xshe,000061.xshe,000063.xshe,000069.xshe,000100.xshe,000156.xshe,000157.xshe,000166.xshe,000333.xshe,000338.xshe,000400.xshe,000402.xshe,000413.xshe,000423.xshe,000425.xshe,000503.xshe,000538.xshe,000539.xshe,000559.xshe,000568.xshe,000581.xshe,000598.xshe,000623.xshe,000625.xshe,000629.xshe,000630.xshe,000651.xshe,000686.xshe,000709.xshe,000712.xshe,000725.xshe,000728.xshe,000729.xshe,000738.xshe,000750.xshe,000768.xshe,000776.xshe,000778.xshe,000783.xshe,000792.xshe,000793.xshe,000800.xshe,000825.xshe,000826.xshe,000831.xshe,000839.xshe,000858.xshe,000876.xshe,000878.xshe,000883.xshe,000895.xshe,000898.xshe,000917.xshe,000937.xshe,000960.xshe,000963.xshe,000970.xshe,000983.xshe,000999.xshe,002001.xshe,002007.xshe,002008.xshe,002024.xshe,002038.xshe,002051.xshe,002065.xshe,002081.xshe,002129.xshe,002142.xshe,002146.xshe,002153.xshe,002202.xshe,002230.xshe,002236.xshe,002241.xshe,002252.xshe,002292.xshe,002294.xshe,002304.xshe,002310.xshe,002344.xshe,002353.xshe,002375.xshe,002385.xshe,002399.xshe,002410.xshe,002415.xshe,002422.xshe,002450.xshe,002456.xshe,002465.xshe,002470.xshe,002475.xshe,002500.xshe,002570.xshe,002594.xshe,002653.xshe,002673.xshe,002736.xshe,300002.xshe,300003.xshe,300015.xshe,300017.xshe,300024.xshe,300027.xshe,300058.xshe,300059.xshe,300070.xshe,300104.xshe,300124.xshe,300133.xshe,300146.xshe,300251.xshe,600000.xshg,600005.xshg,600008.xshg,600009.xshg,600010.xshg,600011.xshg,600015.xshg,600016.xshg,600018.xshg,600019.xshg,600023.xshg,600027.xshg,600028.xshg,600029.xshg,600030.xshg,600031.xshg,600036.xshg,600038.xshg,600048.xshg,600050.xshg,600060.xshg,600066.xshg,600068.xshg,600085.xshg,600089.xshg,600100.xshg,600104.xshg,600108.xshg,600109.xshg,600111.xshg,600115.xshg,600118.xshg,600150.xshg,600153.xshg,600157.xshg,600166.xshg,600170.xshg,600177.xshg,600188.xshg,600196.xshg,600208.xshg,600221.xshg,600252.xshg,600256.xshg,600271.xshg,600276.xshg,600277.xshg,600309.xshg,600315.xshg,600316.xshg,600317.xshg,600332.xshg,600340.xshg,600348.xshg,600352.xshg,600362.xshg,600369.xshg,600372.xshg,600373.xshg,600383.xshg,600398.xshg,600406.xshg,600415.xshg,600485.xshg,600489.xshg,600497.xshg,600516.xshg,600518.xshg,600519.xshg,600535.xshg,600547.xshg,600549.xshg,600570.xshg,600578.xshg,600583.xshg,600585.xshg,600588.xshg,600597.xshg,600600.xshg,600633.xshg,600637.xshg,600642.xshg,600648.xshg,600649.xshg,600660.xshg,600663.xshg,600674.xshg,600688.xshg,600690.xshg,600703.xshg,600705.xshg,600717.xshg,600718.xshg,600739.xshg,600741.xshg,600783.xshg,600795.xshg,600804.xshg,600809.xshg,600827.xshg,600837.xshg,600839.xshg,600863.xshg,600867.xshg,600873.xshg,600875.xshg,600886.xshg,600887.xshg,600893.xshg,600900.xshg,600958.xshg,600998.xshg,600999.xshg,601006.xshg,601009.xshg,601018.xshg,601021.xshg,601088.xshg,601098.xshg,601099.xshg,601106.xshg,601111.xshg,601117.xshg,601118.xshg,601158.xshg,601166.xshg,601168.xshg,601169.xshg,601179.xshg,601186.xshg,601216.xshg,601225.xshg,601231.xshg,601258.xshg,601288.xshg,601318.xshg,601328.xshg,601333.xshg,601336.xshg,601377.xshg,601390.xshg,601398.xshg,601555.xshg,601600.xshg,601601.xshg,601607.xshg,601618.xshg,601628.xshg,601633.xshg,601668.xshg,601669.xshg,601688.xshg,601699.xshg,601727.xshg,601766.xshg,601788.xshg,601800.xshg,601808.xshg,601818.xshg,601857.xshg,601866.xshg,601888.xshg,601898.xshg,601899.xshg,601901.xshg,601919.xshg,601928.xshg,601929.xshg,601933.xshg,601939.xshg,601958.xshg,601969.xshg,601988.xshg,601989.xshg,601991.xshg,601992.xshg,601998.xshg,603000.xshg,603288.xshg,603993.xshg,cash
2013/12/11,0,0,0,0,569,1431,0,0,855,1493,0,240,0,571,0,0,0,0,0,1812,0,0,2112,0,0,0,0,0,606,0,1281,0,0,3288,0,0,2263,0,997,750,1198,0,0,0,608,986,0,0,0,0,0,2434,0,0,1460,0,615,0,320,1660,0,0,0,0,0,0,1972,0,1268,1001,0,0,0,0,2037,0,0,4333,836,0,0,0,3990,2875,0,0,0,1866,0,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,1509,2745,7212,0,0,0,0,0,3841,5210,0,6400,0,993,0,750,1490,0,0,0,0,534,434,0,0,474,287,0,0,0,2907,0,0,1218,0,0,0,1049,1005,0,933,0,0,292,1818,0,0,0,0,0,790,0,0,0,0,0,0,2093,0,0,2073,0,0,354,0,0,0,1301,0,0,0,0,0,708,0,0,2071,0,0,0,0,0,0,0,0,1956,0,830,1757,1358,2295,4525,0,4001,488,3599,972,874,1904,1174,0,2028,2295,0,0,1253,1797,0,0,249,0,0,1110,0,359,0,0,615,1264,415,3868,2000,0,0,1300,0,785,0,256,0,0,0,0,220,0,0,880,640,0,0,0,0,0,1235,0,0,560,257,0,0,293,0,0,288,0,827,381,1862,1579,185,1566,0,0,325,908,0,391,0,0,431,0,284,0,264,0,0,0,0,338,0,859,1344,437,0,0,279,599,0,714,405,7260,0,0,4876.057
2013/12/12,0,0,0,0,567,1413,0,0,849,1506,0,238,0,572,0,0,0,0,0,1842,0,0,2131,0,0,0,0,0,599,0,1260,0,0,3260,0,0,2276,0,995,754,1197,0,0,0,604,990,0,0,0,0,0,2380,0,0,1432,0,648,0,323,1670,0,0,0,0,0,0,1975,0,1253,1009,0,0,0,0,2017,0,0,4499,848,0,0,0,3922,3015,0,0,0,1871,0,0,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,0,0,1505,2769,7508,0,0,0,0,0,3980,5330,0,6364,0,988,0,745,1481,0,0,0,0,535,431,0,0,481,286,0,0,0,2826,0,0,1208,0,0,0,1052,998,0,918,0,2531,291,1813,0,0,0,0,0,792,0,0,0,0,0,0,2096,0,0,2079,0,0,354,0,0,0,1308,0,0,0,0,0,698,0,0,2113,0,0,0,0,0,0,0,0,2008,0,825,1751,1363,2331,4498,0,4099,490,3575,970,884,1883,1175,0,1995,2430,0,0,1286,1794,0,0,252,0,0,1112,0,348,370,0,613,1266,415,3882,1999,0,0,1300,0,767,829,254,0,0,0,0,221,0,0,866,640,0,0,0,0,0,1241,0,0,559,255,0,0,294,0,963,288,0,835,382,1845,1572,185,1542,0,0,326,908,0,391,0,0,429,0,283,0,266,0,0,0,0,352,0,857,1341,436,0,0,279,597,0,701,402,7540,0,0,110.057
2013/12/13,0,0,0,0,564,1428,0,0,836,1491,0,240,0,568,0,0,0,0,0,1840,0,0,2128,0,0,0,0,0,596,0,1269,0,0,3429,0,0,2288,0,1001,778,1191,0,0,0,601,1016,0,0,0,0,0,2377,0,0,1426,0,659,0,327,1683,0,0,0,0,0,0,1975,0,1308,994,0,0,0,0,1999,0,0,4642,860,0,0,0,4314,2965,0,0,0,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,1550,2768,7382,0,0,0,0,0,3960,5479,0,6520,0,983,0,743,1480,0,0,0,0,542,422,0,0,475,284,0,0,0,2807,0,0,1228,0,0,0,1048,1002,0,896,0,0,287,1827,0,0,0,0,0,786,0,0,0,0,0,0,2167,0,0,2048,0,0,355,0,0,0,1343,0,0,0,0,0,693,0,0,2118,0,0,0,0,0,0,0,0,1994,0,818,1767,1372,2373,4564,0,4119,491,3530,993,882,1892,1171,0,1986,2400,0,0,1268,1794,0,0,249,0,0,1111,0,344,367,0,594,1261,416,3875,1992,0,0,1301,0,763,828,269,0,0,0,0,219,0,0,867,643,0,0,0,0,0,1221,0,0,560,253,0,0,292,0,972,286,0,861,380,1846,1577,183,1554,0,0,328,914,0,393,0,0,428,0,282,0,270,0,0,0,0,350,0,840,1334,432,0,0,276,594,0,712,401,7433,0,0,4507.655
2013/12/16,0,0,0,0,555,1420,0,0,827,1445,0,234,0,562,0,0,0,0,0,1825,0,0,2060,0,0,0,0,0,590,1714,1191,0,0,3337,0,200,2210,0,979,790,1160,0,0,0,615,1004,0,0,0,0,0,2348,0,0,1391,0,679,0,320,1643,0,0,0,0,0,0,1945,0,1312,922,0,0,0,0,0,0,0,4518,841,0,0,0,4452,3199,0,0,0,0,0,0,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,0,0,1528,2721,7600,0,0,0,0,0,4008,5260,0,6736,0,974,0,722,1451,0,0,0,0,541,418,0,0,470,280,0,0,0,2743,0,0,1209,1826,0,0,1081,955,0,884,0,0,281,1755,0,0,0,0,0,762,0,0,0,203,0,0,2078,0,0,1999,0,0,352,0,0,0,1293,0,0,0,0,0,699,0,0,2051,0,0,0,0,0,0,0,0,1926,0,799,1720,1419,2219,4651,0,4080,476,3465,930,876,1831,1152,0,2036,2317,0,0,1224,1796,0,0,245,0,0,1063,0,323,360,0,589,1224,409,3891,1907,0,0,1328,0,749,825,256,0,0,0,0,214,0,0,817,624,0,0,0,0,0,1163,0,0,549,253,0,0,283,0,947,281,0,841,368,1810,1494,181,1519,0,0,322,890,0,383,0,0,419,0,281,0,255,0,502,0,0,342,0,811,1325,428,0,0,272,575,0,715,398,7548,0,0,2003.656
2013/12/17,0,0,0,0,550,1391,0,0,806,0,0,233,0,558,0,0,1960,0,0,1759,0,0,2050,0,0,0,0,0,582,1718,1179,0,0,3229,0,199,2190,0,977,794,1198,0,0,0,617,995,0,0,0,0,0,2327,0,0,1340,0,727,0,319,1598,0,0,0,0,0,0,1938,0,1344,922,0,0,0,0,0,0,0,4496,823,0,0,0,4800,3289,0,0,0,0,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,1510,2730,7373,0,0,0,0,0,3780,5200,0,6713,0,969,0,709,1435,0,0,0,0,522,414,0,0,469,277,0,0,0,2787,0,0,1167,1815,0,0,1069,948,0,862,0,0,280,1810,0,0,0,0,0,765,0,0,0,202,0,0,2083,0,0,1966,0,0,346,0,0,0,1294,0,0,0,0,0,695,0,0,2051,0,0,0,0,0,0,0,0,1915,0,778,1731,1391,2198,4554,0,3843,472,3463,893,868,1833,1150,0,1895,2313,0,0,1225,1795,0,0,244,0,0,1020,0,316,354,0,597,1210,406,3906,1935,0,0,1308,0,762,825,253,0,0,0,0,212,0,0,789,623,0,0,0,0,0,1170,0,0,552,254,0,0,289,0,938,279,0,832,367,1808,1421,180,1511,0,0,316,888,0,394,0,0,422,0,280,0,250,0,502,0,0,340,0,796,1318,427,0,0,270,579,0,711,395,7191,0,0,1475.211
2013/12/18,0,0,0,0,553,1403,0,0,803,0,0,232,0,556,0,0,1948,0,0,1720,0,0,2031,0,0,0,0,0,588,1738,1180,0,0,3235,0,198,2194,0,992,771,1180,0,0,0,608,1012,0,0,0,0,0,2335,0,0,1341,0,695,0,319,1556,0,0,0,0,0,0,1930,0,1300,946,0,0,0,0,0,0,0,4510,829,0,0,0,4780,3170,0,0,0,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,0,1571,2790,7439,0,0,0,0,0,3815,5081,0,6551,0,971,0,708,1476,0,0,0,0,511,416,0,0,467,278,0,0,0,2773,0,325,1164,1773,0,0,1053,953,0,862,0,0,280,1773,0,0,0,0,0,766,0,0,0,202,0,0,2049,0,0,2000,0,0,346,0,0,0,1283,0,0,0,0,0,656,0,0,2051,0,0,0,0,0,0,0,0,1931,0,784,1745,1411,2234,4485,0,3771,474,3435,887,853,1778,1155,0,1855,2381,0,0,1231,1810,0,0,243,0,0,988,1134,308,355,0,602,1221,406,3968,1888,0,0,1303,0,758,828,253,0,0,0,0,211,0,0,787,616,0,0,0,0,0,1175,0,0,550,253,0,0,286,0,942,279,0,841,365,1800,1425,180,1513,0,0,316,896,0,386,0,0,420,0,280,0,250,0,501,0,0,337,0,799,1335,423,0,0,270,577,0,701,395,7022,0,0,21.211
2013/12/19,0,0,0,0,546,1405,0,0,800,0,0,231,0,552,0,0,1914,0,0,1710,0,0,2029,0,0,0,0,0,587,1725,1165,0,0,3231,0,203,2208,0,994,767,1155,0,0,0,610,1011,0,0,0,0,0,2371,0,0,1360,0,711,0,316,1555,0,0,0,0,0,0,1916,0,1271,921,0,0,0,0,0,0,0,4488,830,0,0,0,5258,3098,0,0,0,0,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,1566,0,8182,0,0,0,0,0,3815,5060,0,6635,0,961,0,675,1473,0,0,0,0,509,410,0,0,461,276,0,0,0,2732,0,324,1173,1754,0,0,1019,947,0,834,0,0,278,1756,0,0,0,0,0,754,0,0,0,201,0,0,2045,0,0,1966,0,0,343,0,0,0,1259,0,0,0,0,0,641,0,0,2051,0,0,0,0,0,0,0,0,1867,0,778,1712,1411,2181,4517,0,3760,469,3441,881,852,1740,1151,0,1863,2340,0,0,1239,1765,0,0,240,0,0,967,1133,308,352,0,590,1204,399,3908,1863,0,0,1309,0,760,822,252,0,0,0,0,210,0,0,755,599,0,0,0,0,0,1123,0,0,544,252,0,0,282,0,939,277,0,835,365,1801,1423,177,1497,0,0,313,895,0,378,0,0,413,0,278,0,246,0,0,0,0,333,0,804,1311,422,0,0,268,559,0,675,392,7123,0,0,3308.92
2013/12/20,0,0,0,0,537,1380,0,0,802,0,0,228,0,542,0,0,1861,0,0,1663,0,0,2020,0,0,0,0,0,574,1702,1116,0,0,3050,0,197,2218,0,1002,746,1158,0,0,0,624,993,0,0,0,0,0,0,0,0,1318,0,665,0,312,1526,0,0,0,0,0,0,1903,2767,1280,972,0,0,0,0,0,0,0,4370,795,0,0,0,5150,3137,0,0,0,0,0,0,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,0,0,1576,0,7970,0,0,0,0,0,3815,5017,0,6667,0,936,0,665,1487,0,0,0,0,549,404,0,0,455,271,0,0,0,2731,0,320,1150,1702,0,0,989,942,0,848,0,0,272,1721,0,0,0,0,0,744,0,0,0,199,0,0,1950,0,0,1921,0,0,340,0,0,0,1233,0,0,0,0,0,643,0,0,2051,0,0,0,0,0,0,0,0,1850,0,753,1677,1389,2138,4496,0,3732,456,3417,854,833,1731,1135,0,1818,2347,0,0,1219,1699,0,0,233,0,0,966,1091,298,341,0,594,1174,392,4145,1832,0,0,1309,0,741,803,247,0,0,0,0,204,389,0,764,590,0,0,0,0,0,1117,0,0,526,245,0,0,278,0,918,272,0,815,356,1747,1382,173,1451,0,0,307,878,0,369,0,0,405,0,267,0,245,0,0,0,0,324,0,804,1322,396,0,0,262,544,0,657,358,7123,0,0,2423.549
2013/12/23,0,0,0,0,538,1382,0,0,801,0,0,227,0,535,0,0,1867,0,0,1697,0,0,2082,0,0,0,0,0,576,1725,1125,0,0,3209,0,196,2218,0,977,739,1179,0,0,0,643,971,0,0,0,0,0,0,0,0,1360,0,715,0,312,1543,0,0,0,0,0,0,1931,2952,1204,943,0,0,0,0,0,0,0,4230,792,0,0,0,5421,2948,0,0,0,1945,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,0,1537,0,8319,0,0,0,0,0,3815,5100,0,6789,0,934,0,673,1493,0,0,0,0,533,402,0,0,461,271,0,0,0,2792,0,320,1161,1745,0,0,994,942,0,836,0,0,272,1777,0,0,0,0,0,740,0,0,0,200,0,0,1949,0,0,1942,0,0,337,0,0,0,1255,0,0,0,0,0,639,0,0,2051,0,0,0,0,0,0,0,0,1877,0,762,1664,1433,2140,4498,0,3648,455,3217,829,841,1689,1127,0,1902,2313,0,0,1207,1705,0,0,233,0,0,969,1100,302,334,0,586,1211,388,4005,1904,0,0,1338,0,743,807,244,0,0,0,0,211,0,0,764,582,0,0,0,0,0,1114,0,0,531,247,0,0,278,0,921,270,0,807,350,1779,1412,172,1470,0,318,309,875,0,368,0,0,404,0,0,0,243,0,0,0,0,320,0,820,1365,0,0,0,0,555,0,667,378,6989,0,0,1441.235
2013/12/24,0,0,0,0,540,1382,0,0,800,0,0,228,0,537,0,0,1842,0,0,1666,0,0,2055,0,0,0,0,0,578,1730,1155,0,0,3254,0,197,2189,0,973,752,1184,0,0,0,643,973,0,0,0,0,0,0,0,0,1366,0,720,0,312,1558,0,0,0,0,0,0,1955,2904,1233,933,0,0,0,0,0,0,0,4360,787,0,0,0,5380,3010,0,0,0,1978,0,0,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,0,0,1582,0,8573,0,0,0,0,0,3815,5160,0,6961,0,934,0,681,1509,0,0,0,0,520,408,0,0,457,272,0,0,0,2747,0,0,1162,1752,0,0,1000,976,0,846,0,0,274,1820,0,0,0,0,0,740,0,0,0,200,0,0,1978,0,0,1918,0,0,339,0,0,0,1259,0,0,0,0,0,640,0,0,2051,0,0,0,0,0,0,0,0,1905,0,769,1688,1401,2174,4545,0,3581,456,3220,845,838,1667,1137,0,1915,2326,0,0,1253,1696,0,0,234,0,0,977,0,298,337,0,572,1203,391,3879,1921,0,0,1333,1183,747,0,247,0,0,0,0,0,0,0,782,588,0,0,0,0,0,1124,0,0,0,246,0,0,282,0,0,269,0,810,346,1792,1396,174,1475,0,318,308,878,0,369,0,0,405,0,0,0,249,0,0,0,0,322,0,827,1384,0,0,0,0,550,0,661,380,7161,0,0,4127.345
2013/12/25,0,0,0,0,541,1477,0,0,796,0,0,233,0,543,0,0,1873,0,0,1672,0,0,2077,0,0,0,0,0,581,1746,1172,0,0,3275,0,199,2216,0,997,762,1188,0,0,0,643,993,0,0,0,258,0,0,0,0,1405,0,698,0,315,1649,0,0,0,0,0,0,1942,2841,1292,943,0,0,0,0,0,0,0,4390,810,0,0,0,5270,3311,0,0,0,1999,0,0,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,0,1652,0,8700,0,0,0,0,0,3815,5379,0,7020,0,927,0,685,1502,0,0,0,0,520,0,0,0,458,0,0,0,0,2772,0,0,1163,0,0,0,1032,989,0,841,0,0,275,1838,0,0,0,0,0,752,0,0,0,0,0,0,1998,3657,0,1964,0,0,341,0,0,0,1291,0,0,0,0,0,646,0,0,2051,0,0,0,0,0,0,0,0,1948,0,775,1719,1433,2166,4739,0,3687,457,3265,848,842,1693,1146,0,1916,2490,0,0,1278,1695,0,0,235,0,0,982,0,308,338,0,601,1216,394,3915,1925,0,0,1385,1236,739,0,247,0,0,0,0,0,0,0,775,590,0,0,0,0,0,1144,0,0,0,0,0,0,283,0,0,267,0,833,0,1818,1429,175,1495,0,318,309,889,0,369,0,0,406,0,0,0,248,0,0,0,0,327,0,831,1378,0,0,0,0,554,0,657,378,7583,0,0,3384.121
2013/12/26,0,0,0,0,538,1495,0,0,783,0,0,228,0,0,0,0,1831,0,0,1693,0,0,2036,0,0,0,0,0,560,1694,1130,0,0,3164,0,195,2185,0,976,785,1178,0,0,1199,637,989,0,0,0,254,0,0,0,0,1320,0,647,0,310,1606,0,0,0,0,0,0,1913,2832,1291,910,0,0,0,0,0,0,0,4421,795,0,0,0,5155,3352,0,0,0,1966,0,0,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,0,1645,0,8053,0,0,0,0,0,3980,5370,0,6973,0,909,0,0,1460,0,0,0,0,516,0,0,0,448,0,0,0,0,2691,0,0,0,1762,0,0,1044,949,0,799,0,0,272,1799,0,0,0,0,0,726,0,0,0,0,0,0,1964,3738,0,1948,0,0,335,0,0,0,1261,0,0,0,0,0,657,0,0,2051,0,0,0,0,0,0,0,0,1961,0,752,1693,1406,2147,4646,0,3566,445,3221,803,811,1668,1120,0,1870,2444,0,0,1239,1689,0,0,231,0,0,955,0,306,327,0,592,1178,385,3970,1883,0,0,1448,1191,732,0,242,0,0,0,0,0,0,0,727,574,0,0,0,0,0,1089,0,0,0,0,0,0,278,0,0,261,0,813,0,1798,1402,172,1480,0,0,302,873,0,366,0,0,397,0,0,0,242,0,0,0,0,320,0,799,1383,0,0,0,0,546,0,628,373,7300,0,0,3090.412
2013/12/27,0,0,0,0,0,1511,0,0,796,0,0,233,0,0,0,0,0,0,0,1727,0,0,2069,0,0,0,0,0,566,1743,1167,0,0,3215,0,199,2203,0,999,800,1198,0,0,1227,624,1022,0,0,0,0,0,0,0,0,1406,0,651,0,321,1663,0,0,0,0,0,0,1942,2872,1323,919,0,0,0,0,0,0,0,4400,807,0,0,0,4858,3333,0,0,0,2014,0,0,1611,0,0,0,0,0,0,0,0,0,675,0,0,0,1261,0,0,1678,0,8390,0,0,0,0,0,4001,5580,0,7005,0,924,0,0,1460,0,0,0,0,523,0,0,0,448,0,0,0,0,2725,0,0,0,1790,0,0,1069,1008,0,804,0,0,275,1883,0,0,0,0,0,737,0,0,0,0,0,0,2028,3741,0,2015,0,1774,340,0,0,0,1297,0,0,0,0,0,691,0,0,2051,0,0,0,0,0,0,0,0,1987,0,0,1703,1406,2160,4739,0,3576,450,3235,799,821,1686,1124,0,1948,2549,0,0,1242,1728,0,0,0,0,0,960,0,308,0,0,612,1223,388,3980,1937,0,0,1459,1245,735,0,245,0,0,0,566,0,0,0,736,585,0,0,0,0,0,1114,0,0,0,0,0,0,279,0,0,0,0,845,0,1852,1434,175,1519,0,0,305,891,0,368,0,0,0,0,0,0,247,0,0,0,0,325,0,0,1369,0,0,0,0,568,0,648,379,7489,0,0,5535.022
2013/12/30,0,0,0,0,0,1522,0,0,830,0,0,232,0,0,0,0,0,0,0,0,0,0,2090,0,0,0,0,0,567,1747,1145,0,0,3241,0,198,2202,0,1003,808,1211,0,0,1218,628,1029,0,0,0,0,0,0,0,0,1421,0,627,0,317,1642,0,0,0,0,0,0,1955,2878,1315,911,0,0,0,0,0,0,0,4565,808,0,0,0,4675,3215,0,0,0,2030,0,0,1643,0,0,0,0,0,0,0,0,0,678,0,0,0,1273,0,0,1718,0,8588,4952,0,0,0,0,3966,5697,0,7028,0,0,0,0,1427,0,0,0,0,527,0,0,0,443,0,0,0,0,2752,0,0,0,0,0,0,1061,1026,0,794,0,0,275,1890,0,0,0,0,0,741,0,0,0,0,0,0,2060,3825,753,2050,0,1755,343,0,0,0,1310,0,0,0,0,0,698,0,0,2051,0,0,0,0,0,0,0,0,2088,0,0,1681,1378,2170,4977,0,3730,450,3227,831,821,1687,0,0,1939,2500,0,0,1222,1753,0,0,0,0,0,974,0,305,0,0,606,1254,386,3948,1944,0,0,1499,1249,725,0,242,0,0,0,574,0,0,0,719,587,0,0,0,0,0,1107,0,0,0,0,0,0,278,0,0,0,0,842,0,1837,1464,0,1498,0,0,304,0,0,370,0,0,0,0,0,0,246,0,0,0,0,327,0,0,1343,0,0,0,0,558,0,666,378,7768,0,0,6788.391
2013/12/31,0,0,0,0,0,1486,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,0,0,0,0,0,576,1776,1145,0,0,3266,0,200,2295,0,1020,810,1205,0,0,1248,637,1040,0,0,0,0,0,0,0,0,1433,0,639,0,321,1631,0,0,0,0,0,0,1930,2870,1349,903,0,0,0,0,0,923,0,4748,843,0,0,0,4750,3266,0,0,0,2078,0,0,1635,2030,0,0,0,0,0,0,0,0,690,0,3768,0,1320,0,0,1675,0,8470,4870,0,0,0,0,4080,5849,0,7289,0,0,0,0,1432,0,0,0,0,528,0,0,0,448,0,0,0,0,2749,0,0,0,0,0,0,1072,1017,0,0,0,0,0,1853,0,0,0,0,0,750,0,0,0,0,0,0,2017,3798,756,2070,0,1738,0,0,0,0,1322,0,0,0,0,0,708,0,0,2051,0,0,0,0,0,0,0,0,2086,0,0,1696,1384,2220,4895,0,0,455,3223,833,829,1699,0,0,1950,2479,0,0,1227,1754,0,0,0,0,0,987,0,304,0,0,624,1257,393,3908,1913,0,0,1499,1268,739,0,244,0,0,0,595,0,0,0,743,589,0,0,0,0,0,1166,0,0,0,0,0,0,279,0,0,0,0,860,0,1853,1479,0,1513,0,0,307,0,0,370,0,0,0,0,0,0,247,0,0,0,0,330,0,0,1329,0,0,0,0,561,0,680,0,7797,0,0,5805.639
2014/1/2,0,0,0,0,0,1548,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,0,0,0,0,0,577,1766,1145,0,0,3208,0,200,2280,0,1014,819,1216,0,0,1239,629,1027,0,0,0,0,0,0,0,0,1470,0,638,0,319,1608,0,0,0,0,0,0,1930,2966,1421,910,0,0,0,0,0,913,0,4726,847,0,0,0,4760,3500,0,0,0,2046,0,0,1718,2054,0,0,0,0,0,0,0,0,693,0,3797,0,1313,0,0,1714,3102,8872,4900,0,0,0,0,4488,5853,0,7221,0,0,0,0,1449,0,0,0,0,526,0,0,0,0,0,0,0,0,2840,0,0,0,0,0,0,1073,1019,0,0,0,0,0,1879,2393,0,0,0,0,750,0,0,0,0,0,0,2079,3906,763,2034,0,1844,0,0,0,0,1318,0,0,0,0,0,701,0,0,2051,0,0,0,0,0,0,0,0,2063,0,0,1648,1376,2133,4781,0,0,453,3253,824,819,1718,0,0,1925,2669,0,0,0,1747,0,0,0,0,0,960,0,301,0,0,624,1243,394,3693,1927,0,0,1496,1255,745,0,244,0,0,0,599,0,0,0,732,585,0,0,0,0,0,1159,0,0,0,0,0,0,276,0,0,0,0,849,0,1813,1465,0,1496,0,0,307,0,0,368,0,0,0,0,0,0,249,0,0,0,0,330,0,0,1406,0,0,0,0,563,0,661,0,7848,0,0,1938.964
2014/1/3,0,0,0,0,0,1572,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,0,0,0,0,585,1725,1155,0,0,3099,0,197,2207,0,988,818,1199,0,0,1210,615,988,0,0,0,0,0,0,0,0,1476,0,628,0,317,1620,0,0,0,0,0,0,1906,2974,1432,937,0,0,0,0,0,905,0,4746,853,0,0,0,4760,3541,0,0,0,1994,0,0,1711,2107,0,0,0,0,0,0,0,0,673,0,3841,0,1316,0,0,1680,3087,8930,4951,0,0,0,0,4610,5761,0,7291,0,0,0,0,1418,521,0,0,0,513,0,0,0,0,0,0,0,0,2862,0,0,0,0,0,0,1091,1006,0,0,0,0,0,1813,2343,0,0,0,0,736,0,0,0,0,0,0,2071,3880,754,1984,0,1883,0,0,0,0,1314,0,0,0,0,0,693,0,0,2051,0,0,0,0,0,0,0,0,2002,0,0,1573,1422,2075,4759,0,0,441,3166,830,803,0,0,0,1867,2794,0,0,0,1680,939,0,0,0,0,910,0,280,0,0,619,1206,393,0,1875,0,0,1500,1211,769,0,248,0,0,0,588,0,0,0,709,591,0,0,0,0,0,1178,0,0,0,0,0,0,266,0,0,0,0,815,0,1773,1419,0,1457,0,0,301,0,0,362,0,0,0,0,0,0,244,0,0,0,0,323,0,0,1426,0,0,0,0,553,0,623,0,7723,0,0,5878.553
